2.8267,1.9903,9.94,4.4837,-0.0394,2.98,25.8,-0.0394,2.98,51.4,-0.4938,4.38
4.4229,3.0011,11.11,6.8065,-0.4938,4.38,51.4,-0.4938,4.38,35.05,-0.0867,2.81
7.2885,0.7472,4.55,7.2393,-0.0867,2.81,35.05,-0.0867,2.81,56.0,-0.0441,2.64
7.3654,-0.4739,4.56,7.2308,-0.0441,2.64,56.0,-0.0441,2.64,19.69,1.6054,3.48
0.1285,0.12,260.52,0.1092,-0.12,86.34,-0.98,-0.12,86.34,-1.58,-0.03,15.01
0.1395,-0.03,16.85,0.1147,-0.03,15.01,-1.58,-0.03,15.01,-0.18,0.04,18.16
0.0798,-0.04,11.81,0.0854,0.04,18.16,-0.18,0.04,18.16,-6.04,0.14,93.71
0.1147,0.02,21.42,0.111,0.14,93.71,-6.04,0.14,93.71,0.12,0.04,196.47
0.24,0.02,36.2,0.228,0.04,196.47,0.12,0.04,196.47,-0.03,-0.01,5.83
0.275,0.0,19.0,0.2,-0.01,5.83,-0.03,-0.01,5.83,0.34,0.0,4.48
0.7577,-0.75,65.44,0.9354,0.01,23.7,31.92,0.01,23.7,20.1,-0.07,8.46
0.7577,-0.02,13.13,0.8414,-0.07,8.46,20.1,-0.07,8.46,25.81,-0.04,8.21
0.8887,0.07,15.39,0.8887,-0.04,8.21,25.81,-0.04,8.21,6.53,-0.02,8.79
0.917,0.05,12.46,0.945,-0.02,8.79,6.53,-0.02,8.79,15.76,-0.09,9.86
0.8679,0.04,13.5,0.8486,-0.09,9.86,15.76,-0.09,9.86,5.32,-0.1,4.57
0.7714,-0.12,10.49,0.73,-0.1,4.57,5.32,-0.1,4.57,13.1,-0.12,8.55
7.7383,0.24,2.49,9.087,0.07,1.89,166.0,0.07,1.89,33.0,0.44,1.72
8.3261,-0.06,1.07,9.2329,0.44,1.72,33.0,0.44,1.72,110.0,0.79,3.01
9.7384,-0.08,1.74,9.7379,0.79,3.01,110.0,0.79,3.01,150.0,0.26,1.16
10.1889,0.4,1.46,10.7949,0.26,1.16,150.0,0.26,1.16,317.0,0.72,2.46
11.2422,0.5,2.21,11.8812,0.72,2.46,317.0,0.72,2.46,-34.0,0.38,0.84
12.1903,-0.28,1.36,12.4048,0.38,0.84,-34.0,0.38,0.84,120.0,-1.3,2.86
0.089,-0.08,51.49,0.103,-0.03,14.86,-1.14,-0.03,14.86,-0.56,0.07,45.09
0.09,0.06,37.38,0.165,0.07,45.09,-0.56,0.07,45.09,-1.28,-0.02,6.09
0.119,-0.05,13.14,0.112,-0.02,6.09,-1.28,-0.02,6.09,-0.58,0.07,18.59
0.069,-0.01,12.11,0.061,0.07,18.59,-0.58,0.07,18.59,-1.51,0.04,16.82
0.058,0.01,8.22,0.067,0.04,16.82,-1.51,0.04,16.82,-0.91,-0.01,4.16
0.095,0.02,12.96,0.08,-0.01,4.16,-0.91,-0.01,4.16,-1.1,-0.01,9.92
6.6185,-0.7,1.32,6.0085,-0.96,1.59,104.0,-0.96,1.59,25.0,0.11,0.7
4.5123,-0.31,1.21,5.5098,0.11,0.7,25.0,0.11,0.7,82.0,-0.16,0.69
5.8502,0.6,1.32,5.9974,-0.16,0.69,82.0,-0.16,0.69,36.0,0.71,4.51
6.2027,0.66,2.4,6.8872,0.71,4.51,36.0,0.71,4.51,141.0,-0.27,0.86
7.4813,0.25,2.9,7.3724,-0.27,0.86,141.0,-0.27,0.86,90.0,-0.04,1.52
7.3265,0.44,1.17,7.6662,-0.04,1.52,90.0,-0.04,1.52,186.0,0.11,1.34
2.3716,0.59,6.75,2.2259,-0.6,3.78,13.7,-0.6,3.78,37.0,-0.38,4.09
2.1647,0.04,5.04,1.8637,-0.38,4.09,37.0,-0.38,4.09,32.0,0.7,4.14
1.8808,-0.06,2.97,2.0945,0.7,4.14,32.0,0.7,4.14,51.0,0.28,2.91
2.7303,0.21,4.39,2.9225,0.28,2.91,51.0,0.28,2.91,46.0,-0.09,3.56
3.1668,0.72,5.64,3.6888,-0.09,3.56,46.0,-0.09,3.56,69.0,-0.43,2.52
3.8484,0.6,4.74,3.7672,-0.43,2.52,69.0,-0.43,2.52,26.8,-0.36,2.55
1.0,-2.2,29.32,0.69,-0.16,26.77,7.29,-0.16,26.77,-11.15,0.1,24.22
0.53,-0.26,9.43,0.6,0.1,24.22,-11.15,0.1,24.22,-4.95,-0.5,14.8
0.62,0.68,44.65,0.83,-0.5,14.8,-4.95,-0.5,14.8,-5.46,0.0,13.31
0.74,-0.14,3.32,0.69,0.0,13.31,-5.46,0.0,13.31,6.38,-0.03,7.84
0.58,-0.07,5.36,0.65,-0.03,7.84,6.38,-0.03,7.84,-2.98,-0.19,5.98
0.65,0.14,38.99,0.56,-0.19,5.98,-2.98,-0.19,5.98,-9.73,-0.12,2.11
0.35,0.61,186.01,0.435,-0.48,50.78,-1.63,-0.48,50.78,-1.76,-0.02,2.9
0.42,-0.02,8.46,0.31,-0.02,2.9,-1.76,-0.02,2.9,-0.16,0.14,22.6
0.35,-0.04,8.2,0.34,0.14,22.6,-0.16,0.14,22.6,-0.79,-0.04,5.11
