00219,2016-12,2.4954,0.0,0.53,2.476,-0.23,0.47,74.5,-0.23,0.47,45.91,0.18,1.22
00219,2017-06,2.6314,0.25,0.47,2.7673,0.18,1.22,45.91,0.18,1.22,155.1,0.12,0.71
00219,2017-12,2.7848,-0.14,0.38,2.7553,0.12,0.71,155.1,0.12,0.71,54.41,-0.09,1.12
00219,2018-06,2.5585,-0.43,0.62,2.7356,-0.09,1.12,54.41,-0.09,1.12,118.1,-0.07,0.21
00220,2015-12,6.0195,0.32,10.6,5.6711,-1.43,7.52,19.32,-1.43,7.52,17.95,0.36,7.2
00220,2016-06,4.7227,0.19,6.98,5.9034,0.36,7.2,17.95,0.36,7.2,14.06,-0.05,6.63
00220,2016-12,5.3194,-1.03,7.62,4.7933,-0.05,6.63,14.06,-0.05,6.63,13.19,0.83,6.31
00220,2017-06,4.9394,0.0,8.28,5.1635,0.83,6.31,13.19,0.83,6.31,20.33,-1.16,6.52
00220,2017-12,5.5253,1.34,7.48,5.6331,-1.16,6.52,20.33,-1.16,6.52,16.54,3.43,13.67
00220,2018-06,6.1229,0.22,6.53,6.8283,3.43,13.67,16.54,3.43,13.67,27.21,-1.55,7.27
00221,2015-09,1.8383,0.39,190.69,0.9,-1.24,53.19,2.9,-1.24,53.19,1.67,-0.11,12.01
00221,2016-03,0.84,-0.11,45.23,0.6,-0.11,12.01,1.67,-0.11,12.01,-1.43,-0.07,39.98
00221,2016-09,0.65,-0.1,9.32,0.64,-0.07,39.98,-1.43,-0.07,39.98,-36.36,-0.12,22.28
00221,2017-03,0.54,-0.09,86.22,0.385,-0.12,22.28,-36.36,-0.12,22.28,-25.22,-0.01,10.5
00221,2017-09,0.275,-0.09,7.91,0.225,-0.01,10.5,-25.22,-0.01,10.5,-35.82,0.14,10.38
00221,2018-03,0.245,0.17,14.65,0.35,0.14,10.38,-35.82,0.14,10.38,13.91,-0.04,34.27
00222,2015-12,4.1825,-0.8,3.29,5.5895,1.25,6.51,103.9,1.25,6.51,41.71,1.05,4.0
00222,2016-06,6.2641,0.06,4.68,6.4761,1.05,4.0,41.71,1.05,4.0,57.81,-0.31,2.2
00222,2016-12,7.3384,0.14,13.77,6.8046,-0.31,2.2,57.81,-0.31,2.2,41.0,-0.35,3.96
00222,2017-06,6.1057,-1.33,3.23,5.6095,-0.35,3.96,41.0,-0.35,3.96,96.3,0.36,11.67
00222,2017-12,5.3222,-0.4,2.82,4.9181,0.36,11.67,96.3,0.36,11.67,37.55,-0.29,1.38
00222,2018-06,5.0561,-0.43,0.38,4.8392,-0.29,1.38,37.55,-0.29,1.38,96.79,0.02,1.27
00223,2015-09,0.324,0.06,54.35,0.25,-0.08,6.13,-1.23,-0.08,6.13,6.9,-0.05,6.51
00223,2016-03,0.298,-0.02,13.52,0.26,-0.05,6.51,6.9,-0.05,6.51,-0.52,0.01,11.43
00223,2016-09,0.286,0.05,7.79,0.24,0.01,11.43,-0.52,0.01,11.43,-3.5,-0.03,9.59
00223,2017-03,0.346,0.2,60.15,0.49,-0.03,9.59,-3.5,-0.03,9.59,-1.66,-0.03,7.37
00223,2017-09,0.34,-0.13,8.78,0.27,-0.03,7.37,-1.66,-0.03,7.37,-2.5,-0.03,2.17
00223,2018-03,0.28,-0.06,4.15,0.212,-0.03,2.17,-2.5,-0.03,2.17,-0.45,0.03,1.8
00224,2015-09,1.0128,0.35,2.1,0.9595,-0.43,0.38,22.32,-0.43,0.38,31.68,-0.28,0.23
00224,2016-03,1.0188,0.09,0.54,0.8743,-0.28,0.23,31.68,-0.28,0.23,20.37,0.04,0.3
00224,2016-09,0.9387,0.01,0.31,1.0584,0.04,0.3,20.37,0.04,0.3,69.77,0.23,0.54
00224,2017-03,1.156,0.12,0.5,1.32,0.23,0.54,69.77,0.23,0.54,24.07,0.3,0.31
00224,2017-09,1.4625,0.09,0.55,1.6144,0.3,0.31,24.07,0.3,0.31,54.03,-0.06,0.19
00224,2018-03,1.8058,-0.01,0.18,1.7618,-0.06,0.19,54.03,-0.06,0.19,24.23,-0.11,0.1
00225,2015-09,10.8177,1.28,0.53,10.7206,-1.07,0.17,157.0,-1.07,0.17,94.2,-0.06,0.08
00225,2016-03,10.8682,-0.11,0.29,10.4437,-0.06,0.08,94.2,-0.06,0.08,235.0,2.44,1.2
00225,2016-09,11.0271,0.4,0.53,11.5164,2.44,1.2,235.0,2.44,1.2,69.1,0.31,0.7
00225,2017-03,12.5548,1.1,0.66,14.885,0.31,0.7,69.1,0.31,0.7,381.0,2.16,1.15
00225,2017-09,15.0771,0.73,1.59,15.9785,2.16,1.15,381.0,2.16,1.15,359.0,-0.22,0.41
00225,2018-03,18.0962,-0.24,0.32,16.7214,-0.22,0.41,359.0,-0.22,0.41,436.0,-1.09,0.14
00226,2015-09,3.805,0.35,4.26,3.2127,-0.61,0.74,-10.0,-0.61,0.74,-38.0,0.21,3.98
00226,2016-03,3.6882,0.05,1.4,3.7528,0.21,3.98,-38.0,0.21,3.98,62.0,0.17,4.23
00226,2016-09,3.9377,0.21,4.98,4.1292,0.17,4.23,62.0,0.17,4.23,52.0,0.07,0.75
00226,2017-03,4.2811,-0.05,0.8,4.3855,0.07,0.75,52.0,0.07,0.75,20.0,0.07,1.05
00226,2017-09,4.3845,0.01,0.75,4.3463,0.07,1.05,20.0,0.07,1.05,19.0,-0.23,4.69
00226,2018-03,4.2766,-0.04,0.64,4.226,-0.23,4.69,19.0,-0.23,4.69,-63.0,-1.13,0.23
00227,2015-12,0.9427,-0.92,24.44,1.0915,0.19,25.89,9.61,0.19,25.89,-6.83,0.0,9.61
00227,2016-06,0.9824,-0.05,8.97,1.0816,0.0,9.61,-6.83,0.0,9.61,-3.52,-0.19,14.12
00227,2016-12,1.19,0.14,24.05,1.11,-0.19,14.12,-3.52,-0.19,14.12,1.7,-0.06,7.66
00227,2017-06,1.12,-0.05,8.93,1.0,-0.06,7.66,1.7,-0.06,7.66,4.37,-0.18,8.28
00227,2017-12,1.0,0.0,14.81,0.88,-0.18,8.28,4.37,-0.18,8.28,1.39,-0.22,5.21
00227,2018-06,0.8,-0.11,17.88,0.56,-0.22,5.21,1.39,-0.22,5.21,2.35,-0.04,2.29
00228,2015-12,0.088,-0.04,13.31,0.142,0.0,7.99,-13.48,0.0,7.99,-0.21,-0.01,5.31
00228,2016-06,0.098,-0.03,2.43,0.07,-0.01,5.31,-0.21,-0.01,5.31,-1.71,0.01,2.26
00228,2016-12,0.09,0.0,2.27,0.078,0.01,2.26,-1.71,0.01,2.26,-0.13,-0.01,2.43
00228,2017-06,0.075,0.0,1.9,0.062,-0.01,2.43,-0.13,-0.01,2.43,-2.48,0.02,5.62
00228,2017-12,0.061,0.03,3.85,0.085,0.02,5.62,-2.48,0.02,5.62,1.31,0.01,3.5
00228,2018-06,0.075,-0.03,5.22,0.073,0.01,3.5,1.31,0.01,3.5,0.29,-0.01,5.92
00229,2017-06,0.9234,0.01,1.08,0.897,0.04,2.79,2.82,0.04,2.79,7.54,-0.03,1.69
00229,2017-12,0.9468,0.07,1.07,1.0025,-0.03,1.69,7.54,-0.03,1.69,5.63,-0.05,2.17
00229,2018-06,0.9647,-0.01,2.61,0.9647,-0.05,2.17,5.63,-0.05,2.17,10.71,0.0,0.41
00230,2015-12,0.5756,-0.2,3.39,0.6745,0.14,2.66,8.32,0.14,2.66,7.69,0.14,2.21
00230,2016-06,0.6205,-0.12,1.28,0.6835,0.14,2.21,7.69,0.14,2.21,15.31,-0.06,2.21
00230,2016-12,0.8287,0.08,2.84,0.8563,-0.06,2.21,15.31,-0.06,2.21,11.82,-0.05,3.92
00230,2017-06,0.8195,0.07,4.17,0.8287,-0.05,3.92,11.82,-0.05,3.92,21.32,0.1,5.37
00230,2017-12,0.8647,0.29,14.53,1.0857,0.1,5.37,21.32,0.1,5.37,21.32,0.06,4.33
00230,2018-06,1.1914,0.18,9.21,1.24,0.06,4.33,21.32,0.06,4.33,27.94,-0.02,0.86
00231,2015-12,0.528,-0.16,9.58,0.668,0.0,10.87,-1.57,0.0,10.87,-0.16,-0.14,13.33
00231,2016-06,0.548,-0.13,10.22,0.336,-0.14,13.33,-0.16,-0.14,13.33,-0.04,0.06,21.22
00231,2016-12,0.26,-0.2,6.8,0.26,0.06,21.22,-0.04,0.06,21.22,-0.09,0.01,3.21
00231,2017-06,0.3,0.04,7.77,0.272,0.01,3.21,-0.09,0.01,3.21,-0.78,-0.06,2.87
00231,2017-12,0.268,0.09,14.63,0.292,-0.06,2.87,-0.78,-0.06,2.87,-5.81,0.11,4.39
00231,2018-06,0.264,-0.03,2.05,0.264,0.11,4.39,-5.81,0.11,4.39,-25.93,-0.04,4.39
00232,2015-12,0.44,-0.33,82.62,0.75,-0.05,26.43,0.76,-0.05,26.43,-6.4,-0.16,8.34
00232,2016-06,0.57,-0.14,10.09,0.445,-0.16,8.34,-6.4,-0.16,8.34,-12.43,-0.08,6.15
00232,2016-12,0.5,0.01,9.17,0.45,-0.08,6.15,-12.43,-0.08,6.15,-1.04,-0.1,5.42
00232,2017-06,0.45,0.01,8.18,0.38,-0.1,5.42,-1.04,-0.1,5.42,-5.23,-0.1,29.76
00232,2017-12,0.355,0.23,37.89,0.42,-0.1,29.76,-5.23,-0.1,29.76,-1.33,-0.01,7.88
00232,2018-06,0.315,-0.17,36.28,0.25,-0.01,7.88,-1.33,-0.01,7.88,4.47,0.0,7.7
00233,2011-12,0.26,-0.29,0.0,0.195,-0.06,0.0,1.24,-0.06,0.0,0.97,-0.06,0.0
00233,2012-06,0.209,0.0,0.0,0.115,-0.06,0.0,0.97,-0.06,0.0,-2.55,0.07,0.0
00233,2012-12,0.12,-0.02,0.0,0.136,0.07,0.0,-2.55,0.07,0.0,0.5,-0.01,0.0
00233,2013-06,0.147,-0.07,0.0,0.126,-0.01,0.0,0.5,-0.01,0.0,-24.1,0.0,0.0
00233,2013-12,0.138,0.02,0.0,0.15,0.0,0.0,-24.1,0.0,0.0,12.0,0.0,10.15
00234,2015-09,0.126,0.07,33.45,0.1212,-0.06,6.01,-0.84,-0.06,6.01,-0.56,0.0,2.42
00234,2016-03,0.123,-0.01,2.53,0.119,0.0,2.42,-0.56,0.0,2.42,0.9,0.01,2.3
00234,2016-09,0.12,-0.01,0.48,0.115,0.01,2.3,0.9,0.01,2.3,1.32,-0.01,1.51
00234,2017-03,0.128,0.04,3.21,0.136,-0.01,1.51,1.32,-0.01,1.51,1.17,0.01,1.62
00234,2017-09,0.13,-0.01,1.18,0.132,0.01,1.62,1.17,0.01,1.62,2.57,0.02,0.87
00234,2018-03,0.12,-0.01,1.27,0.12,0.02,0.87,2.57,0.02,0.87,-0.01,-0.01,0.7
00235,2015-12,0.1641,-0.16,70.21,0.205,-0.01,20.5,5.02,-0.01,20.5,-2.1,-0.02,10.84
00235,2016-06,0.155,0.02,19.3,0.193,-0.02,10.84,-2.1,-0.02,10.84,-2.57,-0.01,9.21
00235,2016-12,0.18,-0.02,5.79,0.174,-0.01,9.21,-2.57,-0.01,9.21,-0.67,0.0,3.88
00235,2017-06,0.139,-0.03,5.6,0.113,0.0,3.88,-0.67,0.0,3.88,0.74,-0.01,7.04
00235,2017-12,0.098,0.01,5.41,0.072,-0.01,7.04,0.74,-0.01,7.04,2.57,0.01,6.64
00235,2018-06,0.076,0.03,6.3,0.08,0.01,6.64,2.57,0.01,6.64,4.17,0.02,4.48
00236,2015-12,1.09,-0.91,1.54,1.21,-0.02,1.15,-4.0,-0.02,1.15,-0.2,0.01,1.06
00236,2016-06,1.08,-0.12,1.06,1.13,0.01,1.06,-0.2,0.01,1.06,2.0,0.07,0.39
00236,2016-12,1.09,0.1,0.78,1.16,0.07,0.39,2.0,0.07,0.39,-1.2,-0.02,0.6
00236,2017-06,1.15,0.01,0.98,1.19,-0.02,0.6,-1.2,-0.02,0.6,3.0,0.0,0.75
00236,2017-12,1.11,0.02,0.85,1.16,0.0,0.75,3.0,0.0,0.75,-1.5,0.08,1.67
00237,2015-09,8.5767,2.61,5.91,8.8185,-1.9,1.85,114.0,-1.9,1.85,626.0,-0.09,1.56
00237,2016-03,9.7129,4.15,2.32,12.1671,-0.09,1.56,626.0,-0.09,1.56,108.0,-0.46,8.34
00237,2016-09,13.8624,3.17,7.15,15.9229,-0.46,8.34,108.0,-0.46,8.34,200.0,0.8,1.44
00237,2017-03,15.7753,-0.78,1.61,16.0814,0.8,1.44,200.0,0.8,1.44,155.0,0.51,2.53
00237,2017-09,16.5497,-0.03,1.83,16.7658,0.51,2.53,155.0,0.51,2.53,349.0,-0.78,0.82
00237,2018-03,17.0603,-0.06,1.84,16.4826,-0.78,0.82,349.0,-0.78,0.82,115.0,-2.5,0.74
00238,2015-12,0.469,-0.15,2.57,0.5471,-0.06,0.89,-8.0,-0.06,0.89,-4.1,-0.12,5.27
00238,2016-06,0.5393,0.03,0.87,0.5315,-0.12,5.27,-4.1,-0.12,5.27,-8.5,0.04,1.29
00238,2016-12,0.5393,0.07,6.06,0.6253,0.04,1.29,-8.5,0.04,1.29,-8.3,-0.12,0.97
00238,2017-06,0.6097,-0.1,1.35,0.5393,-0.12,0.97,-8.3,-0.12,0.97,-14.6,0.01,2.95
00238,2017-12,0.4377,0.14,2.49,0.6,0.01,2.95,-14.6,0.01,2.95,-5.4,-0.11,0.58
00238,2018-06,0.58,0.0,0.95,0.51,-0.11,0.58,-5.4,-0.11,0.58,-13.47,-0.05,0.49
00239,2015-12,3.1817,-0.41,1.01,3.3152,0.47,7.65,19.6,0.47,7.65,1.68,-0.05,0.33
00239,2016-06,3.2332,-0.35,0.75,3.394,-0.05,0.33,1.68,-0.05,0.33,19.6,-0.07,0.54
00239,2016-12,3.368,-0.05,0.66,3.1393,-0.07,0.54,19.6,-0.07,0.54,16.11,0.02,0.65
00239,2017-06,3.1948,-0.03,0.68,3.0933,0.02,0.65,16.11,0.02,0.65,32.9,0.25,0.98
00239,2017-12,3.0631,-0.17,1.16,3.0914,0.25,0.98,32.9,0.25,0.98,4.48,-0.13,0.3
00239,2018-06,3.1117,0.15,0.37,3.1883,-0.13,0.3,4.48,-0.13,0.3,12.0,-0.26,0.37
00240,2015-12,0.2393,0.02,11.35,0.2611,-0.07,16.29,7.6,-0.07,16.29,4.5,0.02,2.28
00240,2016-06,0.2524,-0.05,5.24,0.2467,0.02,2.28,4.5,0.02,2.28,12.1,0.01,3.41
00240,2016-12,0.2513,0.04,7.2,0.2879,0.01,3.41,12.1,0.01,3.41,6.5,0.08,18.61
00240,2017-06,0.2924,0.12,16.58,0.4204,0.08,18.61,6.5,0.08,18.61,14.8,0.05,3.93
00240,2017-12,0.4853,0.01,9.08,0.4758,0.05,3.93,14.8,0.05,3.93,18.6,0.05,5.74
00240,2018-06,0.5044,-0.01,6.86,0.5519,0.05,5.74,18.6,0.05,5.74,33.2,0.21,16.42
00241,2015-09,6.78,1.28,19.77,4.1,-3.12,8.64,-1.54,-3.12,8.64,-2.34,-0.63,4.23
00241,2016-03,4.92,0.42,5.63,3.3,-0.63,4.23,-2.34,-0.63,4.23,-1.25,-1.34,1.92
00241,2016-09,4.3,0.95,4.27,4.34,-1.34,1.92,-1.25,-1.34,1.92,-2.54,-0.4,6.93
00241,2017-03,3.76,-0.44,1.75,2.72,-0.4,6.93,-2.54,-0.4,6.93,-1.07,0.18,8.54
00241,2017-09,2.87,0.22,12.18,3.26,0.18,8.54,-1.07,0.18,8.54,-1.45,-0.05,5.41
00241,2018-03,3.61,0.05,12.41,3.48,-0.05,5.41,-1.45,-0.05,5.41,-0.8,0.1,12.16
00242,2015-12,2.7417,-1.29,7.17,2.7035,-0.02,4.69,24.5,-0.02,4.69,-1.7,-0.11,10.37
00242,2016-06,2.2736,-0.33,7.85,2.1293,-0.11,10.37,-1.7,-0.11,10.37,-19.3,0.17,7.5
00242,2016-12,2.3316,0.06,9.38,2.4184,0.17,7.5,-19.3,0.17,7.5,23.0,0.82,13.87
00242,2017-06,2.5436,0.07,6.74,2.5918,0.82,13.87,23.0,0.82,13.87,47.7,-0.43,5.37
00242,2017-12,2.9772,-0.04,11.6,2.8046,-0.43,5.37,47.7,-0.43,5.37,10.1,-0.04,7.3
00242,2018-06,2.9517,0.18,9.15,2.9812,-0.04,7.3,10.1,-0.04,7.3,153.4,-0.27,3.98
00243,2015-10,0.13,0.04,202.85,0.0776,-0.08,38.22,6.27,-0.08,38.22,-2.99,-0.03,38.04
00243,2016-04,0.0898,0.03,22.31,0.0367,-0.03,38.04,-2.99,-0.03,38.04,0.08,0.02,19.48
00243,2016-10,0.0405,0.04,46.65,0.0644,0.02,19.48,0.08,0.02,19.48,-2.44,0.04,14.08
00243,2017-04,0.0542,-0.01,8.61,0.0536,0.04,14.08,-2.44,0.04,14.08,-9.22,0.0,156.29
00243,2017-10,0.0089,-0.02,128.2,0.0179,0.0,156.29,-9.22,0.0,156.29,-9.37,0.02,40.33
00243,2018-04,0.09,0.04,28.33,0.09,0.02,40.33,-9.37,0.02,40.33,-1.49,0.0,23.87
00244,2015-08,0.4451,-0.03,6.87,0.4636,0.27,62.41,-29.0,0.27,62.41,-58.0,-0.03,15.27
00244,2016-02,0.3987,-0.35,56.41,0.4033,-0.03,15.27,-58.0,-0.03,15.27,-18.0,-0.05,21.34
00244,2016-08,0.3106,0.0,15.94,0.357,-0.05,21.34,-18.0,-0.05,21.34,-30.0,-0.01,8.1
00244,2017-02,0.3524,0.06,15.93,0.3616,-0.01,8.1,-30.0,-0.01,8.1,-17.0,-0.01,2.06
00244,2017-08,0.357,0.01,4.34,0.3431,-0.01,2.06,-17.0,-0.01,2.06,-22.0,0.02,9.91
00244,2018-02,0.2782,-0.05,3.86,0.28,0.02,9.91,-22.0,0.02,9.91,-10.0,-0.06,1.87
00245,2015-12,0.375,-0.89,96.02,0.72,-0.04,86.23,-0.72,-0.04,86.23,0.04,-0.09,1.67
00245,2016-06,0.54,0.01,2.99,0.67,-0.09,1.67,0.04,-0.09,1.67,0.13,0.06,10.08
00245,2016-12,0.69,-0.13,1.96,0.7,0.06,10.08,0.13,0.06,10.08,0.4,-0.06,1.8
00245,2017-06,0.5,-0.26,2.04,0.4,-0.06,1.8,0.4,-0.06,1.8,0.66,-0.12,1.81
00245,2017-12,0.395,0.04,1.26,0.31,-0.12,1.81,0.66,-0.12,1.81,0.61,0.02,3.26
00245,2018-06,0.211,-0.08,4.02,0.174,0.02,3.26,0.61,0.02,3.26,0.5,-0.1,0.82
00246,2012-12,8.81,0.0,0.0,8.81,0.0,0.0,-7.37,0.0,0.0,-28.26,0.0,0.0
00246,2013-06,8.81,0.0,0.0,8.81,0.0,0.0,-28.26,0.0,0.0,-205.43,0.0,0.0
00246,2013-12,8.81,0.0,0.0,8.81,0.0,0.0,-205.43,0.0,0.0,-51.17,0.0,0.0
00246,2014-06,8.81,0.0,0.0,8.81,0.0,0.0,-51.17,0.0,0.0,-66.23,0.0,0.0
00246,2014-12,8.81,0.0,0.0,8.81,0.0,0.0,-66.23,0.0,0.0,-3.16,0.0,0.0
00246,2015-06,8.81,0.0,0.0,8.81,0.0,0.0,-3.16,0.0,0.0,5.33,0.0,0.0
00247,2015-12,18.0867,-0.3568,0.0,19.3127,0.0374,0.0,118.3,0.0374,0.0,214.9,0.0,0.0
00247,2016-06,18.9008,-0.9165,0.0,18.6491,0.0,0.0,214.9,0.0,0.0,103.0,0.2152,0.0
00247,2016-12,19.2477,1.611,0.0,19.7211,0.2152,0.0,103.0,0.2152,0.0,223.0,-0.0006,0.0
00247,2017-06,19.7211,1.2504,0.0,21.3895,-0.0006,0.0,223.0,-0.0006,0.0,309.0,0.1388,0.0
00247,2017-12,21.7664,1.4621,0.0,23.6898,0.1388,0.0,309.0,0.1388,0.0,414.0,0.4895,0.0
00247,2018-06,23.1155,-0.1152,0.0,23.7558,0.4895,0.0,414.0,0.4895,0.0,91.0,-0.5951,0.0
00248,2015-09,0.1842,0.15,52.21,0.1489,-0.17,31.98,0.08,-0.17,31.98,-3.06,-0.03,1.84
00248,2016-03,0.1893,-0.01,2.94,0.1571,-0.03,1.84,-3.06,-0.03,1.84,-0.36,-0.04,2.9
00248,2016-09,0.1893,0.01,2.43,0.1893,-0.04,2.9,-0.36,-0.04,2.9,-0.44,0.05,8.78
00248,2017-03,0.1964,0.05,1.95,0.1956,0.05,8.78,-0.44,0.05,8.78,0.25,-0.02,3.44
00248,2017-09,0.1814,-0.05,1.13,0.1498,-0.02,3.44,0.25,-0.02,3.44,0.45,-0.03,1.09
00248,2018-03,0.1607,0.0,0.94,0.1301,-0.03,1.09,0.45,-0.03,1.09,0.05,-0.06,0.45
00250,2015-12,0.0453,-0.06,12.0,0.0634,0.02,11.6,0.24,0.02,11.6,0.046,0.0,3.1
00250,2016-06,0.0607,-0.03,3.6,0.0627,0.0,3.1,0.046,0.0,3.1,0.25,0.01,3.77
00250,2016-12,0.0739,0.01,1.59,0.0718,0.01,3.77,0.25,0.01,3.77,0.045,0.0,1.72
00250,2017-06,0.0711,0.0,1.07,0.0697,0.0,1.72,0.045,0.0,1.72,0.06,0.0,1.22
00250,2017-12,0.069,0.0,1.05,0.0551,0.0,1.22,0.06,0.0,1.22,1.976,0.0,1.02
00250,2018-06,0.0509,0.0,0.68,0.0465,0.0,1.02,1.976,0.0,1.02,1.9,0.01,0.36
00251,2015-12,4.1149,1.95,5.22,5.9385,2.38,7.8,209.3,2.38,7.8,117.0,-0.38,2.33
00251,2016-06,8.6706,6.8,5.08,14.3757,-0.38,2.33,117.0,-0.38,2.33,101.0,-0.72,0.46
00251,2016-12,14.499,0.61,1.29,15.3673,-0.72,0.46,101.0,-0.72,0.46,37.6,-7.71,1.44
00251,2017-06,12.8088,-1.01,1.41,9.8431,-7.71,1.44,37.6,-7.71,1.44,39.3,4.17,3.34
00251,2017-12,7.36,-2.11,0.84,7.5782,4.17,3.34,39.3,4.17,3.34,12.3,-5.05,3.14
00251,2018-06,11.0536,3.95,4.62,10.88,-5.05,3.14,12.3,-5.05,3.14,18.2,-1.9,0.51
00252,2015-09,2.4126,0.83,0.12,2.7187,-1.04,0.03,13.18,-1.04,0.03,17.1,-0.18,0.02
00252,2016-03,2.7187,0.46,0.02,2.9155,-0.18,0.02,17.1,-0.18,0.02,13.85,0.36,0.04
00252,2016-09,3.0093,0.0,0.01,3.0937,0.36,0.04,13.85,0.36,0.04,44.1,0.0,0.0
00252,2017-03,2.7895,-0.17,0.24,3.1821,0.0,0.0,44.1,0.0,0.0,18.17,0.09,2.31
00252,2017-09,3.1821,0.15,0.02,3.2865,0.09,2.31,18.17,0.09,2.31,29.8,-0.38,0.01
00252,2018-03,3.4629,0.56,0.2,3.7735,-0.38,0.01,29.8,-0.38,0.01,0.66,0.14,0.01
00253,2015-12,2.28,-0.59,0.29,2.5,-0.02,0.08,35.3,-0.02,0.08,30.31,0.02,0.27
00253,2016-06,2.2,0.14,0.01,2.45,0.02,0.27,30.31,0.02,0.27,80.2,0.03,0.12
00253,2016-12,2.5,-0.02,0.32,2.17,0.03,0.12,80.2,0.03,0.12,49.36,-0.09,0.27
00253,2017-06,2.5,0.29,2.85,2.76,-0.09,0.27,49.36,-0.09,0.27,168.4,-0.1,0.34
00253,2017-12,2.65,-0.05,0.26,2.65,-0.1,0.34,168.4,-0.1,0.34,58.91,-0.13,0.21
00253,2018-06,2.5,-0.18,0.5,2.4,-0.13,0.21,58.91,-0.13,0.21,128.3,-0.36,0.1
00254,2013-06,0.1197,-0.07,0.0,0.0738,-0.1,0.0,-19.0,-0.1,0.0,-3.81,-0.1,0.0
00254,2013-06,0.1197,-0.07,0.0,0.0738,-0.1,0.0,-3.81,-0.1,0.0,1.43,-0.01,0.0
00254,2013-12,0.0898,-0.07,0.0,0.0798,-0.01,0.0,1.43,-0.01,0.0,0.33,-0.05,3.09
00254,2014-06,0.1676,0.03,0.0,0.1596,-0.05,3.09,0.33,-0.05,3.09,-2.6,-0.03,4.18
00254,2014-12,0.1684,0.01,15.63,0.1437,-0.03,4.18,-2.6,-0.03,4.18,-0.79,0.36,90.01
00254,2015-06,0.0798,0.04,30.81,0.166,0.36,90.01,-0.79,0.36,90.01,-1.35,-0.04,32.86
00255,2015-12,1.3556,-0.2,1.3,1.4854,0.05,1.34,19.89,0.05,1.34,11.99,-0.02,2.31
00255,2016-06,1.3268,-0.02,2.0,1.5012,-0.02,2.31,11.99,-0.02,2.31,30.35,0.06,1.7
00255,2016-12,1.5012,0.5,3.75,2.0194,0.06,1.7,30.35,0.06,1.7,23.96,0.38,4.81
00255,2017-06,2.0677,0.59,2.99,2.6791,0.38,4.81,23.96,0.38,4.81,44.05,-0.05,1.53
00255,2017-12,3.0364,0.3,5.18,3.0866,-0.05,1.53,44.05,-0.05,1.53,19.61,0.22,1.79
00255,2018-06,3.1679,0.31,2.03,3.6119,0.22,1.79,19.61,0.22,1.79,26.99,-0.17,0.95
00256,2015-06,0.7557,-0.15,3.73,0.7465,0.34,14.47,4.74,0.34,14.47,6.98,0.11,2.8
00256,2015-12,0.8386,0.0,6.03,1.0322,0.11,2.8,6.98,0.11,2.8,2.83,0.2,5.38
00256,2016-06,0.9584,-0.08,1.76,1.0229,0.2,5.38,2.83,0.2,5.38,0.84,0.09,4.12
00256,2016-12,1.3363,0.38,3.44,1.5516,0.09,4.12,0.84,0.09,4.12,0.63,0.08,5.4
00256,2017-06,1.4301,-0.25,4.15,1.4862,0.08,5.4,0.63,0.08,5.4,26.91,0.14,4.5
00256,2017-12,1.6182,0.12,3.94,1.7145,0.14,4.5,26.91,0.14,4.5,3.84,-0.01,3.48
00257,2015-12,8.2562,-2.73,13.08,8.185,-0.77,9.73,46.5,-0.77,9.73,26.96,0.08,8.4
00257,2016-06,6.4233,-1.14,17.18,6.866,0.08,8.4,26.96,0.08,8.4,62.12,-0.42,14.35
00257,2016-12,7.4194,0.65,16.24,7.5447,-0.42,14.35,62.12,-0.42,14.35,40.06,-0.58,10.14
00257,2017-06,7.9141,1.55,14.23,8.7303,-0.58,10.14,40.06,-0.58,10.14,78.3,1.26,15.2
00257,2017-12,8.6461,0.17,13.1,9.3824,1.26,15.2,78.3,1.26,15.2,49.1,-0.71,10.46
00257,2018-06,10.1682,-0.11,12.53,9.1732,-0.71,10.46,49.1,-0.71,10.46,85.77,0.26,12.33
00258,2015-12,1.1145,-0.29,0.7,1.1941,0.15,0.35,34.23,0.15,0.35,13.74,0.03,0.59
00258,2016-06,1.2014,0.26,0.44,1.4601,0.03,0.59,13.74,0.03,0.59,52.87,-0.01,0.57
00258,2016-12,1.5957,0.47,1.38,1.9388,-0.01,0.57,52.87,-0.01,0.57,27.96,0.44,3.24
00258,2017-06,2.0585,1.06,2.07,2.8232,0.44,3.24,27.96,0.44,3.24,69.44,-0.53,1.7
00258,2017-12,3.2774,-0.09,1.42,2.8321,-0.53,1.7,69.44,-0.53,1.7,11.93,-0.57,1.89
00258,2018-06,2.9389,0.63,4.11,2.85,-0.57,1.89,11.93,-0.57,1.89,20.45,-0.21,0.67
00259,2015-09,1.1129,0.79,28.67,0.9348,-0.49,8.67,7.25,-0.49,8.67,20.0,-0.22,2.1
00259,2016-03,1.393,0.19,2.9,1.2739,-0.22,2.1,20.0,-0.22,2.1,36.7,0.61,18.2
00259,2016-09,1.4022,0.47,7.67,1.723,0.61,18.2,36.7,0.61,18.2,44.3,-0.59,9.24
00259,2017-03,2.4797,1.79,15.25,3.5669,-0.59,9.24,44.3,-0.59,9.24,7.6,0.4,12.72
00259,2017-09,2.6704,-0.19,5.61,3.3094,0.4,12.72,7.6,0.4,12.72,12.1,-1.3,5.01
00259,2018-03,3.4607,-0.23,9.14,2.2137,-1.3,5.01,12.1,-1.3,5.01,8.7,-0.39,1.12
