0.211,0.06,49.37,0.236,-0.05,12.8,-16.0,-0.05,12.8,-18.0,-0.02,3.31
0.211,-0.09,5.79,0.166,-0.02,3.31,-18.0,-0.02,3.31,-22.83,-0.07,11.83
0.68,-0.6,8.23,0.6,-0.04,4.42,-9.43,-0.04,4.42,-6.0,0.08,10.91
0.52,0.01,8.86,0.72,0.08,10.91,-6.0,0.08,10.91,-3.13,-0.08,4.77
0.7,-0.03,7.41,0.7,-0.08,4.77,-3.13,-0.08,4.77,3.97,0.02,8.92
0.71,0.02,3.6,0.67,0.02,8.92,3.97,0.02,8.92,10.13,0.15,41.42
0.74,0.51,54.54,1.15,0.15,41.42,10.13,0.15,41.42,6.14,0.05,11.88
1.06,-0.29,37.22,0.93,0.05,11.88,6.14,0.05,11.88,9.05,-0.14,1.97
12.1685,-0.08,23.65,11.3326,-1.01,23.74,25.0,-1.01,23.74,35.58,-0.55,8.87
9.5805,-1.7,4.38,8.72,-0.55,8.87,35.58,-0.55,8.87,53.64,-0.93,1.91
1.0332,0.7,15.31,1.0301,-0.75,6.24,23.8,-0.75,6.24,80.0,-0.03,9.3
0.8679,0.05,12.2,0.8532,-0.03,9.3,80.0,-0.03,9.3,7.0,0.23,5.05
1.0153,-0.1,3.12,1.0409,0.23,5.05,7.0,0.23,5.05,51.0,-0.04,3.21
1.0822,0.01,5.83,1.1989,-0.04,3.21,51.0,-0.04,3.21,10.3,0.01,2.23
1.2079,0.14,3.7,1.3251,0.01,2.23,10.3,0.01,2.23,62.4,-0.01,3.65
1.2023,-0.07,2.48,1.278,-0.01,3.65,62.4,-0.01,3.65,30.8,0.06,2.16
1.9406,0.31,153.83,1.2531,-0.99,20.82,1.15,-0.99,20.82,8.3,-0.64,15.98
1.3963,0.14,19.12,0.7876,-0.64,15.98,8.3,-0.64,15.98,-7.61,-0.46,39.62
0.734,-0.06,5.61,0.385,-0.46,39.62,-7.61,-0.46,39.62,-10.57,0.01,6.64
